ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WHITE,HISPANIC,BLACK,ASIAN,NATIVE,OTHER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGREE
3428,3428,Vallendar,Rheinland-Pfalz,8680,Vallendar,8680,0.48859447,0.51140553,0.11728,0.25386,0.18394,0.00597,0.43559,0.00336,0.04654,0.04127,0.03905,0.03552,0.05932,0.05555,0.06961,0.05907,0.06006,0.06767,0.08558,0.0801,0.07838,0.06065,0.03602,0.05304,0.03393,0.03865,0.18232,0.1139,0.0226,0.04702,0.06745,0.0535,0.09963,0.06451,0.03455,0.31453,0.26981,0.18523,0.2717,0.27327
3429,3429,Weitersburg,Rheinland-Pfalz,2482,Weitersburg,2482,0.48710717,0.51289283,0.01135,0.24726,0.16313,0.04817,0.47957,0.05052,0.0392,0.04758,0.03628,0.04824,0.05338,0.06798,0.05539,0.06602,0.04654,0.07142,0.09297,0.0831,0.06705,0.05903,0.03422,0.05012,0.04304,0.03842,0.08816,0.13264,0.07661,0.11561,0.04188,0.21576,0.07236,0.0138,0.03573,0.20745,0.13679,0.14556,0.40286,0.31479
3430,3430,Bassenheim,Rheinland-Pfalz,2894,Bassenheim,2894,0.49965446,0.50034554,0.31902,0.17033,0.04913,0.17047,0.24456,0.0465,0.04159,0.0356,0.04891,0.04896,0.06493,0.05345,0.05866,0.056,0.05522,0.06443,0.0853,0.07684,0.06843,0.06426,0.03772,0.05581,0.04625,0.03763,0.27954,0.11249,0.08603,0.02055,0.0314,0.02414,0.06638,0.00311,0.32848,0.04789,0.05097,0.00845,0.0687,0.87187
3431,3431,Kaltenengers,Rheinland-Pfalz,2170,Kaltenengers,2170,0.51105991,0.48894009,0.09714,0.00538,0.23704,0.23535,0.01387,0.41122,0.05523,0.03652,0.04198,0.03761,0.05446,0.05951,0.05616,0.05894,0.06779,0.06101,0.09282,0.08606,0.0689,0.06913,0.04578,0.04408,0.034,0.03003,0.10456,0.2063,0.0406,0.31417,0.02793,0.01755,0.02351,0.119,0.1082,0.03818,0.01221,0.61849,0.31455,0.05475
3432,3432,Kettig,Rheinland-Pfalz,3363,Kettig,3363,0.49152542,0.50847458,0.29172,0.03216,0.50338,0.06197,0.05179,0.05898,0.04647,0.04884,0.03751,0.04448,0.0485,0.05424,0.06846,0.05389,0.04625,0.0729,0.08855,0.08951,0.07031,0.07002,0.03292,0.05553,0.03705,0.03457,0.00842,0.08613,0.04139,0.13703,0.07762,0.42121,0.01984,0.07652,0.08583,0.04601,0.17446,0.1579,0.62586,0.04178
3433,3433,Mülheim-Kärlich,Rheinland-Pfalz,11177,Mülheim-Kärlich,11177,0.48966628,0.51033372,0.02051,0.42078,0.06863,0.31926,0.17001,0.00081,0.04082,0.04289,0.03818,0.03304,0.05589,0.06104,0.074,0.05747,0.05899,0.0632,0.08892,0.09191,0.0726,0.06024,0.04368,0.04071,0.03875,0.03767,0.17883,0.00856,0.03215,0.38529,0.02245,0.00732,0.15247,0.03382,0.05243,0.12669,0.13309,0.46372,0.02935,0.37384
3434,3434,Sankt Sebastian,Rheinland-Pfalz,2630,Sankt Sebastian,2630,0.48745247,0.51254753,0.06553,0.34018,0.20911,0.02233,0.36059,0.00226,0.05075,0.03703,0.03978,0.03604,0.06344,0.06356,0.05811,0.06723,0.04752,0.0647,0.08482,0.09204,0.07071,0.06775,0.03396,0.05135,0.03818,0.03303,0.00402,0.01448,0.04249,0.20567,0.01047,0.07206,0.16476,0.10568,0.31205,0.06833,0.009,0.28626,0.39356,0.31119
3435,3435,Urmitz,Rheinland-Pfalz,3449,Urmitz,3449,0.49840533,0.50159467,0.08901,0.39246,0.06146,0.08741,0.26027,0.10939,0.05545,0.04365,0.04537,0.04758,0.0512,0.05916,0.06873,0.0592,0.06461,0.06833,0.07981,0.07686,0.06994,0.05726,0.03707,0.05412,0.03246,0.02917,0.21552,0.01051,0.00235,0.05331,0.01708,0.17972,0.12566,0.23,0.06986,0.09598,0.08009,0.4372,0.10931,0.3734
3436,3436,Weißenthurm,Rheinland-Pfalz,9115,Weißenthurm,9115,0.51091607,0.48908393,0.028,0.04394,0.04073,0.23581,0.53796,0.11356,0.04705,0.03609,0.04472,0.04775,0.0505,0.05823,0.06158,0.05753,0.04563,0.0715,0.0904,0.08845,0.07674,0.06041,0.04121,0.03719,0.04446,0.04056,0.10066,0.04578,0.03464,0.31087,0.19579,0.018,0.08714,0.11189,0.00779,0.08745,0.1993,0.3826,0.32727,0.09083
3437,3437,Alken,Rheinland-Pfalz,666,Alken,666,0.48348348,0.51651652,0.01228,0.71723,0.09746,0.11248,0.04717,0.01337,0.04506,0.04298,0.04629,0.04435,0.05178,0.06145,0.0647,0.0683,0.05734,0.06206,0.07932,0.08225,0.07821,0.063,0.04042,0.05054,0.03172,0.03023,0.13381,0.26516,0.13039,0.00989,0.13938,0.09097,0.01198,0.07264,0.1329,0.01287,0.00519,0.31962,0.00981,0.66537
3438,3438,Brey,Rheinland-Pfalz,1485,Brey,1485,0.48619529,0.51380471,0.4405,0.18222,0.1213,0.0496,0.20545,0.00094,0.04921,0.04205,0.04094,0.04733,0.05588,0.05654,0.05716,0.06382,0.05918,0.06681,0.07847,0.07376,0.07496,0.06465,0.04773,0.04629,0.03649,0.03874,0.07809,0.15074,0.03814,0.1396,0.02554,0.26153,0.00987,0.10926,0.00642,0.18081,0.05878,0.31813,0.28704,0.33605
3439,3439,Brodenbach,Rheinland-Pfalz,630,Brodenbach,630,0.5,0.5,0.04966,0.21913,0.44434,0.05622,0.05076,0.17989,0.05599,0.04287,0.03717,0.0381,0.04986,0.05836,0.0523,0.06488,0.04723,0.06741,0.09064,0.07804,0.08064,0.0679,0.04951,0.04098,0.04592,0.03219,0.01404,0.16656,0.05116,0.06012,0.04847,0.02604,0.01672,0.25928,0.02642,0.33118,0.42368,0.02508,0.07142,0.47982
3440,3440,Burgen,Rheinland-Pfalz,756,Burgen,756,0.49867725,0.50132275,0.10134,0.04493,0.19363,0.29427,0.25801,0.10782,0.05207,0.04038,0.04069,0.03938,0.06826,0.07405,0.05932,0.05317,0.05937,0.06541,0.07988,0.07912,0.07006,0.06988,0.03553,0.04284,0.03163,0.03896,0.12476,0.35114,0.04795,0.05049,0.03263,0.17776,0.00841,0.05023,0.05312,0.10352,0.30503,0.13357,0.40502,0.15638
3441,3441,Dieblich,Rheinland-Pfalz,2640,Dieblich,2640,0.48257576,0.51742424,0.16981,0.00963,0.23359,0.03506,0.26346,0.28844,0.04127,0.0364,0.03714,0.03363,0.06313,0.0662,0.05388,0.06413,0.05426,0.07579,0.08983,0.08348,0.0649,0.06423,0.03512,0.04503,0.04418,0.04739,0.15262,0.05444,0.07006,0.11252,0.00224,0.01053,0.47723,0.00205,0.06355,0.05478,0.09481,0.32604,0.47045,0.10871
3442,3442,Hatzenport,Rheinland-Pfalz,601,Hatzenport,601,0.50582363,0.49417637,0.21251,0.12218,0.1105,0.48947,0.04914,0.0162,0.04947,0.03537,0.05341,0.03617,0.05078,0.06648,0.06884,0.05773,0.05638,0.06899,0.08771,0.07787,0.0656,0.06182,0.05061,0.03912,0.03882,0.03482,0.10365,0.11625,0.02036,0.01465,0.08229,0.04432,0.14296,0.25917,0.12751,0.08883,0.16455,0.3724,0.00695,0.4561
3443,3443,Kobern-Gondorf,Rheinland-Pfalz,3119,Kobern-Gondorf,3119,0.49663354,0.50336646,0.24821,0.14073,0.07068,0.06716,0.34498,0.12824,0.04428,0.03585,0.04409,0.03619,0.05088,0.06004,0.06833,0.07181,0.05576,0.06603,0.0869,0.08768,0.07698,0.05509,0.04832,0.0434,0.03236,0.036,0.07437,0.44362,0.0473,0.0431,0.04056,0.02409,0.12848,0.0828,0.04871,0.06697,0.45573,0.26316,0.2407,0.04042
3444,3444,Löf,Rheinland-Pfalz,1491,Löf,1491,0.49765258,0.50234742,0.2376,0.24316,0.21571,0.08693,0.02267,0.19392,0.04838,0.03669,0.03459,0.04372,0.06199,0.06293,0.06437,0.06546,0.05705,0.06489,0.09278,0.0782,0.06733,0.06549,0.04501,0.03924,0.03779,0.0341,0.18001,0.04565,0.28426,0.00764,0.04122,0.01981,0.09586,0.09531,0.15176,0.07849,0.01254,0.07703,0.34003,0.57041
3445,3445,Macken,Rheinland-Pfalz,352,Macken,352,0.51988636,0.48011364,0.00618,0.21183,0.40696,0.12637,0.16705,0.08161,0.04902,0.03546,0.05175,0.0374,0.05639,0.06015,0.06757,0.05655,0.05734,0.06362,0.08375,0.0749,0.07872,0.06598,0.04456,0.04102,0.0336,0.04221,0.03173,0.12184,0.13426,0.25076,0.04297,0.03345,0.03144,0.17856,0.16144,0.01354,0.06187,0.39952,0.39036,0.14825
3446,3446,Niederfell,Rheinland-Pfalz,1019,Niederfell,1019,0.40235525,0.59764475,0.20394,0.13587,0.1287,0.26411,0.09871,0.16867,0.04298,0.03968,0.03999,0.04913,0.05338,0.05367,0.05307,0.06007,0.0646,0.07242,0.09165,0.08463,0.06941,0.05546,0.0398,0.05417,0.03147,0.04442,0.17341,0.31204,0.09055,0.01395,0.01414,0.24077,0.04912,0.00686,0.02951,0.06965,0.03342,0.2059,0.17254,0.58814
3447,3447,Nörtershausen,Rheinland-Pfalz,1148,Nörtershausen,1148,0.50174216,0.49825784,0.07355,0.05104,0.12039,0.1973,0.4673,0.09042,0.04637,0.05161,0.04802,0.04287,0.0515,0.05587,0.0532,0.05883,0.05075,0.05759,0.09039,0.08696,0.07443,0.06135,0.04708,0.05314,0.03169,0.03832,0.03149,0.07529,0.36336,0.18062,0.09154,0.12849,0.00641,0.0248,0.01959,0.0784,0.00169,0.24214,0.59846,0.1577
3448,3448,Oberfell,Rheinland-Pfalz,1110,Oberfell,1110,0.5027027,0.4972973,0.32329,0.04991,0.17336,0.31139,0.14143,0.00062,0.05434,0.03697,0.05164,0.04395,0.04896,0.05673,0.06334,0.05308,0.06082,0.06423,0.08759,0.0767,0.07622,0.06432,0.03515,0.0544,0.03515,0.0364,0.06459,0.0072,0.26187,0.03598,0.08841,0.35526,0.00832,0.04732,0.00478,0.12625,0.18901,0.10285,0.0175,0.69064
3449,3449,Rhens,Rheinland-Pfalz,2942,Rhens,2942,0.49048266,0.50951734,0.38627,0.17094,0.3441,0.01507,0.06417,0.01946,0.04676,0.04868,0.04782,0.03088,0.04942,0.06736,0.0653,0.06851,0.05497,0.06536,0.0905,0.07596,0.06202,0.06078,0.03987,0.05385,0.03247,0.03949,0.15389,0.0412,0.00262,0.1221,0.08811,0.04702,0.09843,0.36798,0.00549,0.07317,0.09931,0.32614,0.20965,0.3649
3450,3450,Spay,Rheinland-Pfalz,1911,Spay,1911,0.47305076,0.52694924,0.13984,0.24735,0.04554,0.02339,0.29995,0.24392,0.05295,0.04588,0.04821,0.04135,0.05104,0.06415,0.0602,0.05096,0.05266,0.06821,0.08405,0.07627,0.0763,0.05548,0.03906,0.04854,0.04101,0.04367,0.10617,0.24679,0.07986,0.05266,0.00057,0.37772,0.01323,0.0042,0.11684,0.00195,0.01034,0.50357,0.21527,0.27082
3451,3451,Waldesch,Rheinland-Pfalz,2234,Waldesch,2234,0.49955237,0.50044763,0.0544,0.09695,0.1182,0.09351,0.58589,0.05105,0.04192,0.0352,0.0461,0.03418,0.06583,0.05863,0.06678,0.06784,0.05892,0.06916,0.0805,0.0892,0.07009,0.05986,0.03888,0.05343,0.0309,0.03257,0.057,0.15528,0.07522,0.08409,0.17926,0.00316,0.00574,0.39243,0.01038,0.03743,0.11362,0.4583,0.32987,0.0982
3452,3452,Winningen,Rheinland-Pfalz,2424,Winningen,2424,0.48514851,0.51485149,0.0004,0.30041,0.28812,0.07094,0.12267,0.21746,0.04822,0.04529,0.03531,0.04061,0.06026,0.06429,0.05625,0.06457,0.04953,0.06488,0.07966,0.08686,0.07326,0.06735,0.04714,0.0431,0.03689,0.03653,0.0936,0.575,0.13469,0.024,0.02348,0.02318,0.00691,0.01352,0.03948,0.06614,0.19246,0.03338,0.39254,0.38162
3453,3453,Wolken,Rheinland-Pfalz,1055,Wolken,1055,0.48625592,0.51374408,0.25759,0.21551,0.00787,0.41768,0.00031,0.10104,0.03699,0.0509,0.04798,0.0416,0.04705,0.05736,0.06369,0.05258,0.06249,0.06898,0.09226,0.08735,0.07623,0.06489,0.03268,0.04567,0.0426,0.02868,0.09268,0.00608,0.18783,0.22592,0.04449,0.05462,0.0053,0.22748,0.09451,0.06108,0.09346,0.12933,0.24612,0.53109
3454,3454,Lehmen,Rheinland-Pfalz,1313,Lehmen,1313,0.50571211,0.49428789,0.19537,0.13356,0.07989,0.0234,0.55757,0.01021,0.05035,0.03719,0.04646,0.04906,0.04931,0.05328,0.06135,0.0506,0.0645,0.06271,0.08283,0.08914,0.06752,0.0641,0.04806,0.05312,0.02982,0.04062,0.06738,0.06646,0.11057,0.00937,0.11469,0.17143,0.09121,0.26986,0.04473,0.05429,0.14827,0.63242,0.15056,0.06875
3455,3455,Neuwied,Rheinland-Pfalz,64574,Neuwied,64574,0.48793632,0.51206368,0.1798,0.2396,0.0582,0.00583,0.07143,0.44513,0.05146,0.03782,0.04002,0.04205,0.05131,0.06793,0.06911,0.06731,0.05046,0.05881,0.08234,0.0809,0.06607,0.06297,0.05157,0.04816,0.04207,0.02964,0.10723,0.00738,0.18852,0.35445,0.11771,0.02854,0.01496,0.06937,0.06034,0.05149,0.3737,0.30231,0.0284,0.2956
3456,3456,Asbach,Rheinland-Pfalz,7295,Asbach,7295,0.49527073,0.50472927,0.20505,0.41563,0.05433,0.01894,0.22779,0.07825,0.04206,0.03813,0.0439,0.04566,0.05583,0.05356,0.05402,0.06712,0.05156,0.06275,0.08889,0.08742,0.07308,0.06787,0.0476,0.04241,0.03751,0.04062,0.00833,0.08556,0.10115,0.04376,0.02469,0.03794,0.20062,0.19304,0.11719,0.18772,0.11851,0.28224,0.48342,0.11584
3457,3457,Neustadt (Wied),Rheinland-Pfalz,6331,Neustadt (Wied),6331,0.50071079,0.49928921,0.08853,0.19181,0.05557,0.27942,0.22013,0.16454,0.05325,0.04018,0.04572,0.03718,0.04792,0.06973,0.06964,0.05061,0.05548,0.06808,0.08087,0.07538,0.06794,0.07051,0.0471,0.04801,0.03965,0.03276,0.00649,0.08669,0.06037,0.03465,0.17029,0.05963,0.09516,0.42639,0.02516,0.03518,0.03046,0.59734,0.0968,0.2754
3458,3458,Windhagen,Rheinland-Pfalz,4220,Windhagen,4220,0.50379147,0.49620853,0.23327,0.04373,0.00887,0.3592,0.10817,0.24675,0.04434,0.04976,0.04616,0.03256,0.05571,0.06397,0.06363,0.05244,0.06055,0.06969,0.08541,0.07784,0.06845,0.06988,0.0331,0.05149,0.03847,0.03656,0.10358,0.12116,0.07225,0.01906,0.03401,0.4501,0.07059,0.01871,0.09953,0.01101,0.23632,0.29538,0.10501,0.3633
3459,3459,Buchholz (Westerwald),Rheinland-Pfalz,4482,Buchholz (Westerwald),4482,0.50423918,0.49576082,0.04817,0.15806,0.53252,0.13077,0.03333,0.09714,0.05156,0.0427,0.05294,0.03677,0.06291,0.0566,0.05427,0.05265,0.05543,0.07205,0.07802,0.0911,0.07367,0.06283,0.0375,0.04269,0.03859,0.03771,0.03051,0.03902,0.34162,0.02765,0.00779,0.28392,0.10966,0.09986,0.00326,0.05673,0.02837,0.06541,0.85655,0.04968
3460,3460,Bad Hönningen,Rheinland-Pfalz,5920,Bad Hönningen,5920,0.48885135,0.51114865,0.08841,0.22854,0.333,0.0688,0.24719,0.03407,0.04398,0.04344,0.04361,0.04199,0.0501,0.05648,0.05353,0.05933,0.05881,0.05805,0.09435,0.09011,0.06932,0.06356,0.05061,0.04213,0.03596,0.04466,0.10008,0.48168,0.07421,0.02936,0.02988,0.00851,0.17095,0.02562,0.05476,0.02493,0.35758,0.12654,0.25,0.26588
3461,3461,Hammerstein,Rheinland-Pfalz,328,Hammerstein,328,0.47560976,0.52439024,0.32169,0.15218,0.28327,0.0005,0.14855,0.09381,0.05567,0.03992,0.04636,0.04742,0.05987,0.06898,0.05428,0.05874,0.0573,0.07096,0.07712,0.07816,0.06202,0.05749,0.04311,0.05466,0.03692,0.03103,0.01389,0.07672,0.04183,0.09666,0.18353,0.0492,0.06946,0.03766,0.30604,0.12501,0.26208,0.51161,0.20617,0.02014
3462,3462,Leutesdorf,Rheinland-Pfalz,1720,Leutesdorf,1720,0.50174419,0.49825581,0.03068,0.14856,0.34043,0.30964,0.06057,0.11013,0.03831,0.04349,0.04756,0.03905,0.05991,0.06181,0.05977,0.05173,0.04975,0.06484,0.09114,0.08807,0.06289,0.07139,0.03806,0.05523,0.04642,0.03058,0.21388,0.19758,0.13259,0.02215,0.10755,0.08697,0.00106,0.12216,0.0585,0.05756,0.49305,0.07395,0.239,0.194
3463,3463,Rheinbrohl,Rheinland-Pfalz,3943,Rheinbrohl,3943,0.49606898,0.50393102,0.36562,0.05618,0.14314,0.10327,0.14534,0.18645,0.04581,0.04527,0.04113,0.03803,0.04967,0.05585,0.06686,0.06604,0.0592,0.06349,0.09267,0.08136,0.07437,0.06275,0.04885,0.04034,0.03097,0.03735,0.03927,0.06656,0.0485,0.0369,0.04136,0.34163,0.02261,0.11997,0.08012,0.20307,0.60799,0.13659,0.24595,0.00947
3464,3464,Dierdorf,Rheinland-Pfalz,5700,Dierdorf,5700,0.49684211,0.50315789,0.27193,0.00819,0.22721,0.16329,0.08766,0.24172,0.05176,0.03392,0.05093,0.03737,0.05425,0.05673,0.0526,0.05801,0.06407,0.07314,0.08499,0.07861,0.06416,0.06218,0.0419,0.05093,0.04388,0.04058,0.03873,0.29257,0.16964,0.05576,0.04028,0.08985,0.07078,0.11713,0.01033,0.11492,0.08732,0.31434,0.12308,0.47526
3465,3465,Großmaischeid,Rheinland-Pfalz,2311,Großmaischeid,2311,0.49891822,0.50108178,0.00969,0.10717,0.42895,0.14571,0.15111,0.15737,0.04374,0.04533,0.04232,0.03221,0.066,0.05764,0.06613,0.05853,0.06263,0.06631,0.08586,0.08065,0.0723,0.06087,0.05161,0.04568,0.03307,0.02911,0.11768,0.03331,0.1102,0.05119,0.1858,0.21188,0.01896,0.14113,0.00363,0.12623,0.44531,0.24964,0.20255,0.1025
3466,3466,Isenburg,Rheinland-Pfalz,602,Isenburg,602,0.50996678,0.49003322,0.11909,0.2499,0.01541,0.3886,0.06824,0.15876,0.04446,0.04509,0.03723,0.0431,0.05601,0.06092,0.05923,0.05937,0.05957,0.06523,0.08168,0.09001,0.06324,0.06053,0.04498,0.05624,0.04177,0.03135,0.04945,0.06232,0.14426,0.13088,0.04264,0.2033,0.08348,0.126,0.06354,0.09413,0.08555,0.00898,0.25667,0.64879
3467,3467,Kleinmaischeid,Rheinland-Pfalz,1333,Kleinmaischeid,1333,0.48237059,0.51762941,0.11701,0.03427,0.11066,0.44079,0.23527,0.06201,0.04899,0.04163,0.04258,0.04388,0.06152,0.05268,0.05842,0.06537,0.05104,0.06779,0.09262,0.08661,0.07066,0.06922,0.0356,0.05288,0.03021,0.02828,0.04247,0.25471,0.12411,0.12447,0.14297,0.11986,0.01918,0.15149,0.01114,0.0096,0.06816,0.01635,0.54091,0.37458
3468,3468,Stebach,Rheinland-Pfalz,355,Stebach,355,0.47323944,0.52676056,0.04562,0.25619,0.39333,0.00981,0.19359,0.10146,0.04373,0.03663,0.05082,0.03719,0.05969,0.06416,0.05112,0.05401,0.05093,0.06033,0.09182,0.08599,0.06558,0.06849,0.04909,0.05073,0.0446,0.03509,0.11272,0.18677,0.05692,0.06718,0.06505,0.08304,0.18784,0.05814,0.12341,0.05893,0.18694,0.38656,0.03953,0.38697
3469,3469,Marienhausen,Rheinland-Pfalz,499,Marienhausen,499,0.48897796,0.51102204,0.04834,0.03408,0.40152,0.21211,0.03011,0.27383,0.03797,0.0434,0.04126,0.03263,0.05375,0.05413,0.05578,0.06912,0.04837,0.07461,0.08516,0.08766,0.06827,0.0665,0.04915,0.05659,0.04518,0.03047,0.05013,0.00109,0.04106,0.14754,0.19547,0.0541,0.02137,0.07612,0.12326,0.28985,0.0936,0.12711,0.15125,0.62804
3470,3470,Dattenberg,Rheinland-Pfalz,1490,Dattenberg,1490,0.49060403,0.50939597,0.28376,0.1778,0.06855,0.18778,0.06461,0.21749,0.04369,0.04616,0.03378,0.0443,0.06127,0.0585,0.06189,0.06335,0.06033,0.05691,0.08968,0.07466,0.06437,0.06471,0.03949,0.0513,0.04091,0.04472,0.00573,0.00233,0.03952,0.26316,0.04186,0.21494,0.0681,0.25895,0.08834,0.01707,0.42343,0.06058,0.30592,0.21007
3471,3471,Leubsdorf,Rheinland-Pfalz,1562,Leubsdorf,1562,0.49231754,0.50768246,0.04233,0.21358,0.49795,0.10121,0.09068,0.05425,0.05148,0.03983,0.04013,0.03144,0.06679,0.05499,0.06481,0.05774,0.05474,0.0718,0.08345,0.09058,0.07114,0.05889,0.04331,0.04996,0.0338,0.03512,0.04414,0.12795,0.07585,0.06342,0.18052,0.02362,0.25259,0.16766,0.01873,0.04553,0.06284,0.03947,0.70926,0.18843
3472,3472,Linz am Rhein,Rheinland-Pfalz,6200,Linz am Rhein,6200,0.48129032,0.51870968,0.0963,0.12984,0.38112,0.06175,0.07926,0.25173,0.04221,0.04081,0.04338,0.04325,0.05594,0.06415,0.05676,0.0636,0.05925,0.06338,0.08649,0.08025,0.06064,0.05416,0.04788,0.04788,0.04555,0.0444,0.03157,0.25413,0.03207,0.11169,0.09745,0.09685,0.26033,0.03588,0.07513,0.0049,0.36959,0.12105,0.35019,0.15917
3473,3473,Ockenfels,Rheinland-Pfalz,1041,Ockenfels,1041,0.51104707,0.48895293,0.19796,0.08783,0.0595,0.05219,0.56702,0.03551,0.03797,0.04427,0.03417,0.04661,0.05016,0.06826,0.06415,0.06569,0.05856,0.05773,0.0765,0.08548,0.07618,0.06336,0.03494,0.04865,0.04524,0.04209,0.00084,0.08019,0.04609,0.22429,0.17043,0.07717,0.17008,0.02907,0.03876,0.16308,0.35424,0.11459,0.02842,0.50275
3474,3474,Sankt Katharinen (Landkreis Neuwied),Rheinland-Pfalz,3356,Sankt Katharinen (Landkreis Neuwied),3356,0.49612634,0.50387366,0.05554,0.63806,0.19071,0.06966,0.01419,0.03183,0.04899,0.03731,0.05183,0.04642,0.06361,0.06728,0.05454,0.05983,0.04968,0.06047,0.08254,0.07757,0.07018,0.06888,0.03878,0.04667,0.04443,0.03097,0.03305,0.25984,0.01998,0.12373,0.04931,0.07783,0.05123,0.0995,0.05381,0.23172,0.09576,0.50002,0.27755,0.12667
3475,3475,Vettelschoß,Rheinland-Pfalz,3579,Vettelschoß,3579,0.50824253,0.49175747,0.01197,0.03104,0.41089,0.11427,0.27518,0.15666,0.05456,0.04823,0.0471,0.04098,0.05474,0.05749,0.06454,0.05871,0.05156,0.06449,0.09034,0.0911,0.06874,0.05326,0.03388,0.04486,0.04254,0.0329,0.01231,0.00703,0.12341,0.00359,0.39718,0.06805,0.11827,0.00941,0.23329,0.02746,0.04028,0.24918,0.55038,0.16016
3476,3476,Kasbach-Ohlenberg,Rheinland-Pfalz,1381,Kasbach-Ohlenberg,1381,0.49384504,0.50615496,0.2419,0.32256,0.01248,0.20623,0.04643,0.1704,0.05111,0.03807,0.03895,0.03819,0.05907,0.05542,0.06328,0.06749,0.06143,0.07514,0.0888,0.08452,0.07098,0.05518,0.03993,0.03925,0.03606,0.03714,0.06143,0.05833,0.00053,0.03726,0.02122,0.10159,0.04332,0.29119,0.37057,0.01457,0.30647,0.46581,0.18647,0.04125
3477,3477,Dernbach,Rheinland-Pfalz,1022,Dernbach,1022,0.47455969,0.52544031,0.19992,0.18251,0.15126,0.24288,0.10932,0.1141,0.04847,0.04865,0.03965,0.04303,0.04936,0.05487,0.0556,0.067,0.05147,0.05756,0.09198,0.07895,0.07651,0.0668,0.03595,0.05179,0.04564,0.03673,0.01657,0.13342,0.03534,0.09809,0.03376,0.12183,0.20655,0.01865,0.03828,0.2975,0.27522,0.0166,0.65645,0.05173
3478,3478,Döttesfeld,Rheinland-Pfalz,648,Döttesfeld,648,0.50925926,0.49074074,0.33671,0.18319,0.02334,0.12868,0.17244,0.15564,0.05631,0.04871,0.0538,0.03461,0.0493,0.0704,0.07047,0.05293,0.04934,0.05924,0.094,0.08568,0.0694,0.05602,0.03971,0.0409,0.03838,0.0308,0.0032,0.00061,0.248,0.20907,0.0039,0.01986,0.05762,0.26961,0.11361,0.07452,0.13355,0.37208,0.29354,0.20083
3479,3479,Dürrholz,Rheinland-Pfalz,1292,Dürrholz,1292,0.51625387,0.48374613,0.15845,0.1376,0.1584,0.06196,0.33739,0.14621,0.05232,0.04001,0.04422,0.04147,0.05268,0.05284,0.05219,0.05981,0.06266,0.06551,0.08273,0.07924,0.07332,0.06404,0.0365,0.05417,0.0463,0.03997,0.01315,0.05654,0.00426,0.18093,0.20455,0.13416,0.05102,0.08414,0.03335,0.23791,0.12191,0.14688,0.17997,0.55124
3480,3480,Hanroth,Rheinland-Pfalz,639,Hanroth,639,0.49452269,0.50547731,0.07201,0.24701,0.14451,0.22382,0.1469,0.16575,0.03804,0.04462,0.0416,0.03942,0.04861,0.07055,0.06623,0.0514,0.05989,0.06204,0.0886,0.08411,0.06982,0.06535,0.05047,0.04195,0.03296,0.04434,0.03072,0.02522,0.08376,0.03143,0.06942,0.1742,0.04347,0.38602,0.02121,0.13455,0.2954,0.05477,0.45405,0.19577
3481,3481,Harschbach,Rheinland-Pfalz,403,Harschbach,403,0.51116625,0.48883375,0.01429,0.14361,0.07725,0.06248,0.44832,0.25404,0.03751,0.05086,0.03546,0.03835,0.05492,0.07018,0.05915,0.0534,0.04999,0.06672,0.08026,0.0901,0.06431,0.06378,0.04547,0.0519,0.0444,0.04324,0.00446,0.00917,0.02861,0.16224,0.12728,0.04413,0.30043,0.163,0.12595,0.03472,0.49709,0.37757,0.05449,0.07085
3482,3482,Linkenbach,Rheinland-Pfalz,475,Linkenbach,475,0.51578947,0.48421053,0.04796,0.32791,0.53698,0.02115,0.03345,0.03255,0.05208,0.03519,0.03962,0.03596,0.05552,0.06578,0.067,0.06684,0.05993,0.06661,0.08664,0.08742,0.07167,0.05417,0.04413,0.04581,0.03761,0.02802,0.03979,0.07977,0.07401,0.24745,0.00614,0.28606,0.05401,0.03341,0.06248,0.11687,0.01101,0.288,0.32574,0.37525
3483,3483,Niederhofen,Rheinland-Pfalz,436,Niederhofen,436,0.51834862,0.48165138,0.1762,0.22085,0.3382,0.09762,0.10805,0.05908,0.04989,0.04153,0.04173,0.03414,0.06283,0.05991,0.06486,0.0652,0.05788,0.06796,0.07655,0.0832,0.07235,0.05309,0.03477,0.05106,0.03858,0.04449,0.13169,0.05857,0.1723,0.14304,0.00987,0.07336,0.07645,0.15207,0.05741,0.12523,0.12797,0.37353,0.16937,0.32913
3484,3484,Niederwambach,Rheinland-Pfalz,449,Niederwambach,449,0.53229399,0.46770601,0.08143,0.34308,0.31289,0.0149,0.09253,0.15517,0.05203,0.04925,0.05108,0.04534,0.0582,0.06387,0.05303,0.05879,0.05091,0.06822,0.08431,0.08501,0.07476,0.0578,0.03564,0.05117,0.03196,0.02865,0.08477,0.05494,0.10701,0.15579,0.12343,0.17678,0.00521,0.06102,0.03943,0.19161,0.30521,0.50385,0.04223,0.14872
